collision_index,collision_year,collision_ref_no,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,collision_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,local_authority_highway_current,first_road_class,first_road_number,road_type,speed_limit,junction_detail_historic,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control_historic,pedestrian_crossing_physical_facilities_historic,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards_historic,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location,enhanced_severity_collision,collision_injury_based,collision_adjusted_severity_serious,collision_adjusted_severity_slight,year,month,month_name,day,weekday,quarter,hour,time_bucket,is_weekend
2022131135276,2022,131135276,442875.0,423298.0,-1.352,53.704361,13,2,3,1,2022-01-22,7,1900-01-01 21:43:00,-1,E08000036,E08000036,E08000036,1,62,9,70,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,2,1,1,E01011749,7,1,1.0,0.0,2022,1,January,22,Saturday,1,21,Night,True
2024122401129,2024,122401129,386164.0,490535.0,-2.21416,54.31022,12,3,2,1,2024-09-28,7,1900-01-01 12:30:00,-1,E06000065,E06000065,E06000065,3,684,6,40,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,E01027753,-1,0,0.102,0.898,2024,9,September,28,Saturday,3,12,Afternoon,True
2024430146295,2024,430146295,456743.0,195872.0,-1.18109,51.65878,43,2,2,1,2024-03-30,7,1900-01-01 11:20:00,-1,E07000179,E10000025,E10000025,3,415,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,E01028658,-1,0,1.0,0.0,2024,3,March,30,Saturday,1,11,Morning,True
2023201277810,2023,201277810,401319.0,286467.0,-1.982009,52.476133,20,3,1,1,2023-02-04,7,1900-01-01 13:31:00,-1,E08000028,E08000028,E08000028,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01009922,3,1,0.0,1.0,2023,2,February,4,Saturday,1,13,Afternoon,True
2022111227138,2022,111227138,429306.0,516585.0,-1.54852,54.543684,11,3,2,2,2022-10-04,3,1900-01-01 16:15:00,-1,E06000005,E06000005,E06000005,3,167,6,30,3,13,2,6,0,0,4,14,1,1,1,0,0,0,1,3,2,E01012350,3,1,0.0,1.0,2022,10,October,4,Tuesday,4,16,Afternoon,False
2023332300492,2023,332300492,459085.0,305720.0,-1.128162,52.64601,33,3,2,1,2023-06-17,7,1900-01-01 17:52:00,-1,E06000016,E06000016,E06000016,4,5327,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,E01013607,-1,0,0.06716,0.93284,2023,6,June,17,Saturday,2,17,Evening,True
2021101012507,2021,101012507,427373.0,564950.0,-1.573873,54.978417,10,3,2,1,2021-01-02,7,1900-01-01 17:02:00,-1,E08000021,E08000021,E08000021,3,193,6,30,0,0,-1,0,-1,0,4,14,4,2,2,0,0,0,1,2,2,E01008392,3,1,0.0,1.0,2021,1,January,2,Saturday,1,17,Evening,True
2024010515709,2024,010515709,531518.0,167034.0,-0.11131,51.38712,1,3,1,1,2024-06-12,4,1900-01-01 08:19:00,-1,E09000008,E09000008,E09000008,3,235,6,30,3,13,4,5,0,0,1,13,1,1,1,0,0,0,1,1,2,E01001009,-1,0,0.0,1.0,2024,6,June,12,Wednesday,2,8,Morning,False
2022221183381,2022,221183381,359622.0,268286.0,-2.59369,52.311192,22,3,2,3,2022-05-27,6,1900-01-01 08:04:00,-1,E07000235,E10000034,E10000034,3,4112,6,30,3,13,4,4,4204,0,0,0,1,1,2,0,0,0,2,1,2,E01032214,3,1,0.0,1.0,2022,5,May,27,Friday,2,8,Morning,False
2025010561174,2025,010561174,525587.0,178184.0,-0.19255,51.48867,1,3,2,1,2025-02-22,7,1900-01-01 13:20:00,-1,E09000020,E09000020,E09000020,3,3218,6,20,-1,99,2,3,3220,-1,-1,-1,1,1,1,-1,-1,0,1,3,2,E01002849,3,1,0.0,1.0,2025,2,February,22,Saturday,1,13,Afternoon,True
2021061072880,2021,061072880,391430.0,393539.0,-2.130472,53.438572,6,3,2,1,2021-08-02,2,1900-01-01 11:00:00,-1,E08000007,E08000007,E08000007,1,60,3,70,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,1,E01005744,3,1,0.0,1.0,2021,8,August,2,Monday,3,11,Morning,False
2023010450738,2023,010450738,528484.0,173241.0,-0.15264,51.443597,1,3,2,1,2023-06-14,4,1900-01-01 16:40:00,-1,E09000032,E09000032,E09000032,3,24,6,20,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,3,2,E01004474,-1,0,0.0,1.0,2023,6,June,14,Wednesday,2,16,Afternoon,False
2025361598353,2025,361598353,591458.0,329023.0,0.84018,52.82472,36,3,2,1,2025-06-04,4,1900-01-01 07:00:00,-1,E07000147,E10000020,E10000020,4,1146,6,40,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,2,E01026780,3,1,0.0,1.0,2025,6,June,4,Wednesday,2,7,Morning,False
2022552300202,2022,552300202,373181.0,93294.0,-2.381426,50.738633,55,2,4,3,2022-11-03,5,1900-01-01 07:50:00,-1,E06000059,E06000059,E06000059,3,35,3,70,0,0,-1,0,-1,0,0,0,1,2,2,0,0,0,2,1,1,E01020540,-1,0,1.0,0.0,2022,11,November,3,Thursday,4,7,Morning,False
2022320472990,2022,320472990,532928.0,386696.0,-0.003996,53.360434,32,3,2,2,2022-08-11,5,1900-01-01 18:00:00,-1,E07000137,E10000019,E10000019,4,1520,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,2,2,E01026089,-1,0,0.03932,0.96068,2022,8,August,11,Thursday,3,18,Evening,False
2022411221011,2022,411221011,534092.0,215999.0,-0.055631,51.826527,41,3,2,1,2022-09-06,3,1900-01-01 16:50:00,-1,E07000242,E10000015,E10000015,3,602,6,50,0,0,-1,0,-1,0,0,0,1,2,2,0,0,0,2,1,2,E01023471,3,1,0.0,1.0,2022,9,September,6,Tuesday,3,16,Afternoon,False
2023061332623,2023,061332623,380676.0,390169.0,-2.292148,53.40798,6,3,2,1,2023-07-10,2,1900-01-01 13:30:00,-1,E08000003,E08000003,E08000003,4,5167,6,30,0,0,-1,0,-1,-1,-1,-1,1,2,2,-1,-1,-1,1,3,2,E01005115,3,1,0.0,1.0,2023,7,July,10,Monday,3,13,Afternoon,False
2022010366520,2022,010366520,535987.0,178181.0,-0.042847,51.486239,1,3,2,1,2022-03-20,1,1900-01-01 20:52:00,-1,E09000023,E09000023,E09000023,4,207,2,20,9,19,4,6,0,0,0,0,4,1,1,0,0,0,1,1,2,E01003247,-1,0,0.0,1.0,2022,3,March,20,Sunday,1,20,Evening,True
2025010564875,2025,010564875,533022.0,176692.0,-0.08608,51.47356,1,3,2,1,2025-03-19,4,1900-01-01 18:30:00,-1,E09000028,E09000028,E09000028,3,202,6,20,-1,16,2,3,202,-1,-1,15,4,1,1,-1,-1,0,1,3,2,E01003911,3,1,0.0,1.0,2025,3,March,19,Wednesday,1,18,Evening,False
2021010327581,2021,010327581,528135.0,163661.0,-0.16109,51.357578,1,3,2,1,2021-04-02,6,1900-01-01 15:15:00,-1,E09000029,E09000029,E09000029,6,0,9,30,3,13,4,6,0,9,9,99,1,9,9,9,9,99,1,3,2,E01004104,-1,0,0.0,1.0,2021,4,April,2,Friday,2,15,Afternoon,False
2022461243817,2022,461243817,629375.0,167948.0,1.293645,51.364255,46,3,2,1,2022-11-04,6,1900-01-01 16:30:00,-1,E07000114,E10000016,E10000016,3,28,6,30,3,13,-1,6,0,0,0,0,4,1,1,0,0,0,2,3,2,E01024640,3,1,0.0,1.0,2022,11,November,4,Friday,4,16,Afternoon,False
2021332100193,2021,332100193,461550.0,305300.0,-1.091804,52.641978,33,3,2,1,2021-04-12,2,1900-01-01 12:14:00,-1,E06000016,E06000016,E06000016,3,6030,6,30,6,16,2,3,47,0,5,15,1,1,1,0,0,0,1,1,2,E01013665,-1,0,0.00416,0.99584,2021,4,April,12,Monday,2,12,Afternoon,False
2022041154809,2022,041154809,386612.0,437558.0,-2.204911,53.834105,4,3,1,1,2022-03-17,5,1900-01-01 19:17:00,-1,E07000122,E10000017,E10000017,6,0,6,30,3,13,4,6,0,0,0,0,4,1,1,0,0,0,1,1,2,E01025189,3,1,0.0,1.0,2022,3,March,17,Thursday,1,19,Evening,False
2021010292415,2021,010292415,520754.0,194943.0,-0.256346,51.640339,1,3,2,3,2021-02-11,5,1900-01-01 04:16:00,-1,E09000003,E09000003,E09000003,3,1,3,50,0,0,-1,0,-1,0,0,0,4,3,4,0,0,0,2,1,2,E01000290,-1,0,0.0,1.0,2021,2,February,11,Thursday,1,4,Night,False
2024411531087,2024,411531087,520575.0,202301.0,-0.25642,51.7065,41,3,2,1,2024-11-27,4,1900-01-01 17:22:00,-1,E07000098,E10000015,E10000015,4,556,6,60,-1,13,4,6,0,-1,-1,0,6,1,2,-1,-1,0,2,1,2,E01023584,3,1,0.0,1.0,2024,11,November,27,Wednesday,4,17,Evening,False
2024070854557,2024,070854557,354341.0,368604.0,-2.68516,53.21252,7,3,1,1,2024-10-06,1,1900-01-01 20:45:00,-1,E06000050,E06000050,E06000050,3,54,6,50,-1,0,-1,-1,-1,-1,-1,0,4,2,2,-1,-1,0,2,1,2,E01018707,3,1,0.0,1.0,2024,10,October,6,Sunday,4,20,Evening,True
2025061544853,2025,061544853,380926.0,402363.0,-2.28913,53.51759,6,3,2,1,2025-01-22,4,1900-01-01 07:30:00,-1,E08000002,E08000002,E08000002,3,6044,6,30,-1,13,9,6,0,-1,-1,17,4,1,2,-1,-1,0,1,3,2,E01005038,3,1,0.0,1.0,2025,1,January,22,Wednesday,1,7,Morning,False
2021221044603,2021,221044603,383285.0,275791.0,-2.246977,52.37991,22,3,1,1,2021-05-12,4,1900-01-01 02:00:00,-1,E07000239,E10000034,E10000034,3,451,3,40,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,1,1,2,E01032450,3,1,0.0,1.0,2021,5,May,12,Wednesday,2,2,Night,False
2025010560212,2025,010560212,532554.0,166567.0,-0.0966,51.38268,1,3,1,1,2025-02-20,5,1900-01-01 21:40:00,-1,E09000008,E09000008,E09000008,3,222,7,20,-1,13,9,6,0,-1,-1,-1,4,2,2,-1,-1,-1,1,3,2,E01001110,3,1,0.0,1.0,2025,2,February,20,Thursday,1,21,Night,False
2022421208404,2022,421208404,620588.0,216736.0,1.198262,51.805724,42,3,2,1,2022-07-29,6,1900-01-01 09:15:00,-1,E07000076,E10000012,E10000012,4,1032,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,3,2,E01022008,3,1,0.0,1.0,2022,7,July,29,Friday,3,9,Morning,False
2023451387028,2023,451387028,508969.0,160809.0,-0.437129,51.335942,45,3,2,1,2023-12-12,3,1900-01-01 05:25:00,-1,E07000207,E10000030,E10000030,3,245,6,40,0,0,-1,0,-1,0,0,0,4,2,2,0,0,0,1,1,2,E01030346,3,1,0.0,1.0,2023,12,December,12,Tuesday,4,5,Morning,False
2025010603598,2025,010603598,535696.0,171456.0,-0.04961,51.42587,1,3,2,1,2025-09-23,3,1900-01-01 14:15:00,-1,E09000023,E09000023,E09000023,3,212,9,30,-1,99,2,6,0,-1,-1,-1,1,1,1,-1,-1,0,1,3,2,E01003327,3,1,0.0,1.0,2025,9,September,23,Tuesday,3,14,Afternoon,False
2024610020624,2024,610020624,313231.0,196887.0,-3.25594,51.66404,61,2,1,1,2024-06-16,1,1900-01-01 13:45:00,-1,W06000018,W06000018,W06000018,6,0,6,20,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,-1,W01001414,-1,0,1.0,0.0,2024,6,June,16,Sunday,2,13,Afternoon,True
2024010497918,2024,010497918,545681.0,166818.0,0.092,51.38172,1,3,2,1,2024-03-04,2,1900-01-01 08:50:00,-1,E09000006,E09000006,E09000006,6,0,6,30,3,13,4,6,0,0,0,0,1,1,2,0,0,0,1,3,2,E01000812,-1,0,0.0,1.0,2024,3,March,4,Monday,1,8,Morning,False
2025501577261,2025,501577261,284858.0,77217.0,-3.62774,50.5833,50,3,1,2,2025-04-12,7,1900-01-01 03:00:00,-1,E07000045,E10000008,E10000008,3,38,3,70,-1,0,-1,0,-1,-1,-1,0,6,1,1,-1,-1,0,2,1,1,E01020256,3,1,0.0,1.0,2025,4,April,12,Saturday,2,3,Night,True
2023320587197,2023,320587197,500117.0,315785.0,-0.518829,52.73045,32,3,1,1,2023-09-20,4,1900-01-01 20:30:00,-1,E07000141,E10000019,E10000019,5,0,6,60,0,0,-1,0,-1,0,0,0,7,2,2,0,0,0,2,2,2,E01026330,-1,0,0.1552,0.8448,2023,9,September,20,Wednesday,3,20,Evening,False
2025041640167,2025,041640167,351965.0,430703.0,-2.73027,53.77044,4,2,2,1,2025-09-11,5,1900-01-01 08:40:00,-1,E07000123,E10000017,E10000017,3,5085,6,30,-1,13,4,6,0,-1,-1,14,1,1,2,-1,-1,0,1,1,2,E01025311,7,1,1.0,0.0,2025,9,September,11,Thursday,3,8,Morning,False
2025501551291,2025,501551291,231006.0,112302.0,-4.4039,50.88543,50,3,2,1,2025-02-06,5,1900-01-01 11:02:00,-1,E07000046,E10000008,E10000008,6,0,6,60,-1,16,4,6,0,-1,-1,0,1,1,2,-1,-1,0,2,1,2,E01020291,3,1,0.0,1.0,2025,2,February,6,Thursday,1,11,Morning,False
2025010601593,2025,010601593,544464.0,186731.0,0.08266,51.56096,1,2,1,1,2025-10-03,6,1900-01-01 22:04:00,-1,E09000026,E09000026,E09000026,3,118,6,20,-1,0,-1,0,-1,-1,-1,0,4,2,2,-1,-1,0,1,1,2,E01033589,7,1,1.0,0.0,2025,10,October,3,Friday,4,22,Night,False
2022421225557,2022,421225557,615867.0,216334.0,1.129645,51.803957,42,2,2,1,2022-09-29,5,1900-01-01 20:00:00,-1,E07000076,E10000012,E10000012,4,1027,6,30,0,0,-1,0,-1,0,4,14,4,1,1,0,0,0,1,1,2,E01021977,5,1,1.0,0.0,2022,9,September,29,Thursday,3,20,Evening,False
2025231645218,2025,231645218,441658.0,260309.0,-1.39136,52.2394,23,3,1,1,2025-09-18,5,1900-01-01 22:15:00,-1,E07000221,E10000031,E10000031,3,423,6,50,-1,0,-1,0,-1,-1,-1,0,6,1,1,-1,-1,13,2,1,2,E01031222,3,1,0.0,1.0,2025,9,September,18,Thursday,3,22,Night,False
2024501524573,2024,501524573,285074.0,94568.0,-3.63008,50.73932,50,3,1,1,2024-12-02,2,1900-01-01 20:00:00,-1,E07000045,E10000008,E10000008,6,0,6,60,-1,13,4,6,0,-1,-1,0,6,1,2,-1,-1,15,2,1,2,E01020262,3,1,0.0,1.0,2024,12,December,2,Monday,4,20,Evening,False
2023161369598,2023,161369598,497023.0,459633.0,-0.520499,54.023586,16,2,2,2,2023-09-29,6,1900-01-01 16:00:00,-1,E06000011,E06000011,E06000011,3,166,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,E01012981,5,1,1.0,0.0,2023,9,September,29,Friday,3,16,Afternoon,False
2022010354349,2022,010354349,528206.0,184903.0,-0.152405,51.548464,1,3,4,1,2022-01-12,4,1900-01-01 20:30:00,-1,E09000007,E09000007,E09000007,4,517,6,20,0,0,-1,0,-1,0,1,13,4,8,2,0,0,0,1,1,2,E01000900,-1,0,0.0,1.0,2022,1,January,12,Wednesday,1,20,Evening,False
2024411537995,2024,411537995,525864.0,226058.0,-0.17129,51.91883,41,3,1,1,2024-11-21,5,1900-01-01 13:15:00,-1,E07000243,E10000015,E10000015,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,E01023774,3,1,0.0,1.0,2024,11,November,21,Thursday,4,13,Afternoon,False
2021991092229,2021,991092229,308414.0,605397.0,-3.445311,55.334062,99,3,2,1,2021-09-12,1,1900-01-01 15:20:00,-1,S12000006,S12000006,S12000006,3,701,6,30,3,13,4,3,701,0,0,0,1,1,1,0,0,0,2,1,-1,-1,3,1,0.0,1.0,2021,9,September,12,Sunday,3,15,Afternoon,True
2021161095931,2021,161095931,488782.0,409465.0,-0.660696,53.574304,16,2,2,1,2021-09-28,3,1900-01-01 17:20:00,-1,E06000013,E06000013,E06000013,6,0,6,30,2,0,4,6,0,0,0,0,1,1,2,0,0,0,1,1,2,E01013316,5,1,1.0,0.0,2021,9,September,28,Tuesday,3,17,Evening,False
2021430331024,2021,430331024,435100.0,210294.0,-1.492491,51.790212,43,3,1,1,2021-07-19,2,1900-01-01 08:40:00,-1,E07000181,E10000025,E10000025,3,4095,6,30,0,0,-1,0,-1,1,0,11,1,1,1,0,0,0,1,3,2,E01028807,-1,0,0.01575,0.98425,2021,7,July,19,Monday,3,8,Morning,False
2023522301701,2023,522301701,359059.0,175354.0,-2.590882,51.475657,52,3,2,1,2023-07-10,2,1900-01-01 19:45:00,-1,E06000023,E06000023,E06000023,3,38,6,20,8,18,4,6,0,0,5,15,1,9,-1,0,0,0,1,3,2,E01014512,-1,0,0.05484,0.94516,2023,7,July,10,Monday,3,19,Evening,False
2021010305409,2021,010305409,533739.0,182787.0,-0.073432,51.528166,1,3,2,1,2021-05-03,2,1900-01-01 22:00:00,-1,E09000030,E09000030,E09000030,4,118,7,20,3,13,4,5,0,0,1,13,7,9,9,0,0,0,1,3,2,E01004311,-1,0,0.0,1.0,2021,5,May,3,Monday,2,22,Night,False
2022041242689,2022,041242689,341122.0,408932.0,-2.890617,53.57367,4,3,1,1,2022-11-14,2,1900-01-01 19:42:00,-1,E07000127,E10000017,E10000017,6,0,6,30,7,17,4,6,0,0,0,0,5,1,2,0,0,0,1,1,2,E01025516,3,1,0.0,1.0,2022,11,November,14,Monday,4,19,Evening,False
2024430079729,2024,430079729,460357.0,179257.0,-1.1317,51.50903,43,3,2,1,2024-02-19,2,1900-01-01 15:22:00,-1,E06000037,E06000037,E06000037,3,329,6,60,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,E01016256,-1,0,0.00756,0.99244,2024,2,February,19,Monday,1,15,Afternoon,False
2024401525352,2024,401525352,503284.0,228124.0,-0.49886,51.94204,40,3,2,1,2024-11-28,5,1900-01-01 15:20:00,-1,E06000056,E06000056,E06000056,1,1,3,70,-1,0,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,99,2,3,1,E01017620,3,1,0.0,1.0,2024,11,November,28,Thursday,4,15,Afternoon,False
2021070692013,2021,070692013,362542.0,391107.0,-2.565031,53.415446,7,3,2,1,2021-10-05,3,1900-01-01 17:00:00,-1,E06000007,E06000007,E06000007,6,0,1,30,1,0,4,6,0,0,0,0,1,2,2,0,2,17,1,1,2,E01012540,-1,0,0.0747,0.9253,2021,10,October,5,Tuesday,4,17,Evening,False
2023371266994,2023,371266994,570476.0,276855.0,0.50226,52.363234,37,3,2,1,2023-01-20,6,1900-01-01 17:04:00,-1,E07000245,E10000029,E10000029,3,1101,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,E01032525,3,1,0.0,1.0,2023,1,January,20,Friday,1,17,Evening,False
2022471175057,2022,471175057,531443.0,104417.0,-0.135174,50.824384,47,3,2,1,2022-05-09,2,1900-01-01 18:10:00,-1,E06000043,E06000043,E06000043,6,0,6,20,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,E01016941,3,1,0.0,1.0,2022,5,May,9,Monday,2,18,Evening,False
2021461099591,2021,461099591,606466.0,140053.0,0.949006,51.122544,46,3,2,2,2021-08-27,6,1900-01-01 16:32:00,-1,E07000105,E10000016,E10000016,6,0,6,60,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,E01024013,3,1,0.0,1.0,2021,8,August,27,Friday,3,16,Afternoon,False
2024010510030,2024,010510030,539995.0,180487.0,0.01575,51.50598,1,2,2,1,2024-05-12,1,1900-01-01 18:00:00,-1,E09000025,E09000025,E09000025,3,1011,6,20,3,13,4,6,0,0,0,0,1,1,1,4,2,13,1,1,2,E01034229,-1,0,1.0,0.0,2024,5,May,12,Sunday,2,18,Evening,True
2025522600361,2025,522600361,363809.0,182088.0,-2.52319,51.53653,52,3,2,1,2025-10-06,2,1900-01-01 19:00:00,-1,E06000025,E06000025,E06000025,4,4427,6,60,-1,13,4,6,0,-1,-1,0,6,1,1,-1,-1,0,2,3,2,E01014911,3,1,0.0,1.0,2025,10,October,6,Monday,4,19,Evening,False
2021471051421,2021,471051421,531376.0,104303.0,-0.136137,50.823366,47,3,2,1,2021-05-31,2,1900-01-01 13:05:00,-1,E06000043,E06000043,E06000043,3,23,6,30,3,13,2,3,23,0,0,0,1,1,1,0,1,16,1,3,2,E01016941,3,1,0.0,1.0,2021,5,May,31,Monday,2,13,Afternoon,False
2022161142104,2022,161142104,490415.0,413438.0,-0.634888,53.609706,16,3,2,1,2022-01-21,6,1900-01-01 12:17:00,-1,E06000013,E06000013,E06000013,3,1077,6,50,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,2,2,E01013331,3,1,0.0,1.0,2022,1,January,21,Friday,1,12,Afternoon,False
2021440146862,2021,440146862,441762.0,112687.0,-1.407341,50.912137,44,3,3,1,2021-04-18,1,1900-01-01 18:39:00,-1,E06000045,E06000045,E06000045,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01017136,-1,0,0.0,1.0,2021,4,April,18,Sunday,2,18,Evening,True
2022351151003,2022,351151003,541639.0,296883.0,0.087577,52.551371,35,3,2,1,2022-03-05,7,1900-01-01 18:26:00,-1,E07000010,E10000003,E10000003,4,1099,6,30,3,13,2,6,0,-1,-1,-1,4,2,2,0,0,0,1,3,2,E01018087,3,1,0.0,1.0,2022,3,March,5,Saturday,1,18,Evening,True
2022461222371,2022,461222371,621892.0,140376.0,1.169258,51.119683,46,2,1,1,2022-09-19,2,1900-01-01 10:08:00,-1,E07000112,E10000016,E10000016,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,E01024542,7,1,1.0,0.0,2022,9,September,19,Monday,3,10,Morning,False
2023320131920,2023,320131920,533137.0,388068.0,-0.00028,53.372707,32,3,1,1,2023-03-02,5,1900-01-01 15:00:00,-1,E07000137,E10000019,E10000019,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,2,2,E01032987,-1,0,0.098,0.902,2023,3,March,2,Thursday,1,15,Afternoon,False
2022201196333,2022,201196333,406804.0,287372.0,-1.901236,52.484229,20,3,2,1,2022-05-04,4,1900-01-01 17:00:00,-1,E08000025,E08000025,E08000025,3,4400,3,30,9,19,4,6,0,0,0,0,1,1,1,0,0,0,1,3,2,E01033622,3,1,0.0,1.0,2022,5,May,4,Wednesday,2,17,Evening,False
2025010604421,2025,010604421,525295.0,189485.0,-0.19273,51.59029,1,3,2,1,2025-10-18,7,1900-01-01 17:21:00,-1,E09000003,E09000003,E09000003,3,406,3,40,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,E01000203,3,1,0.0,1.0,2025,10,October,18,Saturday,4,17,Evening,True
2025311572629,2025,311572629,453345.0,349426.0,-1.20586,53.03946,31,3,1,1,2025-03-30,1,1900-01-01 19:20:00,-1,E07000170,E10000024,E10000024,6,0,6,30,-1,0,-1,6,0,-1,-1,0,4,8,1,-1,-1,0,1,2,2,E01027928,3,1,0.0,1.0,2025,3,March,30,Sunday,1,19,Evening,True
2021010365908,2021,010365908,534996.0,193707.0,-0.051131,51.625996,1,3,1,1,2021-11-29,2,1900-01-01 22:00:00,-1,E09000010,E09000010,E09000010,6,0,6,20,3,13,4,6,0,0,0,0,4,2,2,0,0,0,1,3,2,E01001492,-1,0,0.0,1.0,2021,11,November,29,Monday,4,22,Night,False
2024052401688,2024,052401688,331679.0,403866.0,-3.03209,53.52699,5,2,2,4,2024-08-03,7,1900-01-01 14:00:00,-1,E08000014,E08000014,E08000014,3,565,3,50,6,16,2,4,5193,0,0,0,1,1,1,0,0,0,2,1,2,E01007076,-1,0,1.0,0.0,2024,8,August,3,Saturday,3,14,Afternoon,True
2024052400269,2024,052400269,351625.0,394121.0,-2.72973,53.44163,5,3,2,1,2024-01-30,3,1900-01-01 15:30:00,-1,E08000013,E08000013,E08000013,3,570,3,40,1,0,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,E01006912,-1,0,0.0383,0.9617,2024,1,January,30,Tuesday,1,15,Afternoon,False
2021131099791,2021,131099791,437840.0,432929.0,-1.427095,53.791323,13,3,2,2,2021-10-18,2,1900-01-01 08:33:00,-1,E08000035,E08000035,E08000035,1,1,3,40,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,2,1,E01011402,3,1,0.0,1.0,2021,10,October,18,Monday,4,8,Morning,False
2023010473530,2023,10473530,524094.0,185605.0,-0.211429,51.555691,1,3,2,1,2023-10-18,4,1900-01-01 15:50:00,-1,E09000007,E09000007,E09000007,6,0,6,20,99,-1,9,6,0,9,9,99,1,9,9,0,9,0,1,3,2,E01000872,-1,0,0.0,1.0,2023,10,October,18,Wednesday,4,15,Afternoon,False
2024631444582,2024,631444582,247872.0,238456.0,-4.21862,52.0236,63,2,1,1,2024-05-18,7,1900-01-01 15:45:00,-1,W06000010,W06000010,W06000010,3,485,6,60,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,-1,W01000686,7,1,1.0,0.0,2024,5,May,18,Saturday,2,15,Afternoon,True
2021131105328,2021,131105328,429152.0,431690.0,-1.559086,53.780744,13,3,1,1,2021-11-02,3,1900-01-01 18:15:00,-1,E08000035,E08000035,E08000035,6,0,6,30,3,13,4,6,0,0,0,0,4,8,2,0,0,0,1,1,2,E01011366,3,1,0.0,1.0,2021,11,November,2,Tuesday,4,18,Evening,False
2025991595785,2025,991595785,318881.0,693851.0,-3.30664,56.13046,99,3,1,2,2025-05-28,4,1900-01-01 14:30:00,-1,S12000047,S12000047,S12000047,4,981,6,30,-1,19,4,4,981,-1,-1,17,1,1,1,-1,-1,0,1,1,-1,-1,3,1,0.0,1.0,2025,5,May,28,Wednesday,2,14,Afternoon,False
2024401405094,2024,401405094,503120.0,220591.0,-0.5035,51.87437,40,2,2,2,2024-01-29,2,1900-01-01 07:33:00,-1,E06000056,E06000056,E06000056,3,5183,6,40,-1,13,4,6,0,-1,-1,0,1,1,2,-1,-1,0,1,1,2,E01017594,7,1,1.0,0.0,2024,1,January,29,Monday,1,7,Morning,False
2023101292158,2023,101292158,420201.0,633860.0,-1.680988,55.59795,10,2,1,1,2023-03-30,5,1900-01-01 04:54:00,-1,E06000057,E06000057,E06000057,4,1340,6,60,0,0,-1,0,-1,0,0,0,6,1,1,0,0,0,2,1,2,E01027374,5,1,1.0,0.0,2023,3,March,30,Thursday,1,4,Night,False
2023010447185,2023,010447185,543001.0,182037.0,0.059666,51.519159,1,3,1,1,2023-06-05,2,1900-01-01 19:45:00,-1,E09000025,E09000025,E09000025,3,117,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01003482,-1,0,0.0,1.0,2023,6,June,5,Monday,2,19,Evening,False
2025061629496,2025,061629496,382315.0,390181.0,-2.26749,53.40814,6,3,1,1,2025-08-16,7,1900-01-01 00:15:00,-1,E08000003,E08000003,E08000003,3,5103,3,50,-1,0,-1,3,5103,-1,-1,0,4,1,1,-1,-1,0,1,1,1,E01005264,3,1,0.0,1.0,2025,8,August,16,Saturday,3,0,Night,True
